trade_date,open,close,high,low,vol,amount,pct_chg,turnover
2026-03-23,55.0,54.15,55.95,52.8,107629358.0,5834380334.55,-4.833,1.79
2026-03-24,55.05,55.2,55.2,53.1,62381777.0,3394617395.35,1.9391,1.04
2026-03-25,55.6,56.5,57.7,55.6,55556759.0,3135582424.15,2.3551,0.93
2026-03-26,56.0,53.15,56.1,52.9,67639023.0,3640332231.0,-5.9292,1.13
2026-03-27,52.1,52.5,53.45,51.8,55576934.0,2930539747.35,-1.223,0.93
2026-03-30,50.5,51.4,51.7,49.32,79858927.0,4044725366.39,-2.0952,1.33
2026-03-31,50.8,50.7,52.9,50.0,49238685.0,2517391877.75,-1.3619,0.82
2026-04-01,52.75,52.85,53.65,51.9,62707381.0,3312618308.05,4.2406,1.04
2026-04-02,52.85,51.0,52.85,50.05,65408563.0,3332648260.0,-3.5005,1.09
2026-04-08,54.8,56.15,57.15,53.95,120792522.0,6718809753.25,10.098,2.01
2026-04-09,55.65,55.7,57.0,54.5,51135459.0,2865786347.3,-0.8014,0.85
2026-04-10,57.0,58.25,59.6,56.9,104483042.0,6108620059.05,4.5781,1.74
2026-04-13,57.4,57.15,58.2,56.6,41213698.0,2356011426.4,-1.8884,0.69
2026-04-14,58.9,57.95,58.9,57.15,41751669.0,2421186116.75,1.3998,0.69
2026-04-15,59.7,59.3,60.45,58.65,68304303.0,4065827555.2,2.3296,1.14
2026-04-16,59.3,59.95,60.15,58.75,48238382.0,2873327858.9,1.0961,0.8
2026-04-17,60.0,59.35,60.45,58.65,43292976.0,2572189053.95,-1.0008,0.72
2026-04-20,60.0,59.8,60.95,58.8,56745504.0,3399472544.95,0.7582,0.94
2026-04-21,60.3,60.1,60.4,59.3,35219004.0,2113292179.4,0.5017,0.59
2026-04-22,59.6,59.3,60.15,58.45,59394935.0,3512661252.4,-1.3311,0.99
2026-04-23,59.9,58.45,60.45,57.7,53658696.0,3153160577.25,-1.4334,0.89
2026-04-24,57.7,64.3,65.3,57.65,197782770.0,12413152552.85,10.0086,3.29
2026-04-27,67.2,68.25,69.95,66.55,174513759.0,11971408461.6,6.1431,2.9
2026-04-28,68.7,66.05,68.9,65.3,95445464.0,6391136782.05,-3.2234,1.59
2026-04-29,65.65,65.8,66.25,64.1,65251961.0,4257623647.65,-0.3785,1.09
2026-04-30,66.35,70.9,71.7,66.0,168177459.0,11666287375.1,7.7508,2.8
2026-05-04,72.0,72.15,74.65,72.0,39679795.0,2915603399.85,1.763,0.66
2026-05-05,71.3,70.8,71.9,70.1,17343650.0,1226803515.7,-1.8711,0.29
2026-05-06,73.75,74.85,79.4,73.6,216090246.0,16500926016.15,5.7203,3.59
2026-05-07,76.55,76.75,79.4,74.35,145130185.0,11133754576.4,2.5384,2.41
2026-05-08,74.85,73.35,75.3,72.5,106496499.0,7803020446.35,-4.43,1.77
2026-05-11,75.65,76.6,77.85,75.55,110370158.0,8474024541.0,4.4308,1.84
2026-05-12,77.95,76.6,78.0,73.4,99822983.0,7561506977.1,0.0,1.66
2026-05-13,74.35,74.15,75.2,72.1,86814246.0,6430596721.75,-3.1984,1.44
2026-05-14,75.3,71.5,76.1,71.5,98394521.0,7186543598.7,-3.5738,1.64
2026-05-15,73.9,71.15,76.65,70.75,156841011.0,11574741504.15,-0.4895,2.61
2026-05-18,70.55,68.7,72.65,67.6,118961756.0,8304258621.64,-3.4434,1.98
2026-05-19,67.95,68.5,69.4,65.2,119791532.0,8014463903.8,-0.2911,1.99
2026-05-20,68.05,75.15,77.45,67.6,258516139.0,19218462575.85,9.708,4.3
2026-05-21,78.0,74.2,79.4,73.5,179007685.0,13771155178.7,-1.2641,2.98
2026-05-22,76.85,79.85,80.1,73.6,212610930.0,16513887812.45,7.6146,3.54
2026-05-26,91.8,84.4,93.0,84.1,371835947.0,32579806617.8,5.6982,6.18
2026-05-27,86.0,85.2,89.45,83.15,192709679.0,16653965063.8,0.9479,3.2
